"ANO_EJE","MES_EJE","TIPO_GOBIERNO","TIPO_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","SEC_FUNC","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","FUNCION","FUNCION_NOMBRE","DIVISION_FUNCIONAL","DIVISION_FUNCIONAL_NOMBRE","GRUPO_FUNCIONAL","GRUPO_FUNCIONAL_NOMBRE","META","FINALIDAD","META_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","RUBRO","RUBRO_NOMBRE","FUENTE_FINANC","FUENTE_FINANC_NOMBRE","TIPO_RECURSO","TIPO_RECURSO_NOMBRE","CATEG_GASTO","CATEG_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","SUBGENERICA","SUBGENERICA_NOMBRE","SUBGENERICA_DET","SUBGENERICA_DET_NOMBRE","ESPECIFICA","ESPECIFICA_NOMBRE","ESPECIFICA_DET","ESPECIFICA_DET_NOMBRE","MONTO_PIA","MONTO_PIM","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","MONTO_COMPROMETIDO","MONTO_DEVENGADO","MONTO_GIRADO"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","632","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","107","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","12","JUNIN","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","2","TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES","0","7628","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","614","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","89","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","10","HUANUCO","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","5","ALQUILERES DE MUEBLES E INMUEBLES","1","ALQUILERES DE MUEBLES E INMUEBLES","99","DE OTROS BIENES Y ACTIVOS","0","900","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","546","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","21","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","2","ANCASH","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","6","REPUESTOS Y ACCESORIOS","1","REPUESTOS Y ACCESORIOS","4","DE SEGURIDAD","0","400","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","630","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","105","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","12","JUNIN","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","6","REPUESTOS Y ACCESORIOS","1","REPUESTOS Y ACCESORIOS","4","DE SEGURIDAD","0","1875","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","622","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","97","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","10","HUANUCO","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","8","SUMINISTROS MEDICOS","2","MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO","1","MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO","0","160","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","594","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","69","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","8","CUSCO","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","2","VESTUARIOS Y TEXTILES","1","VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","1","VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS","0","800","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","556","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","31","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","3","APURIMAC","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","3","ASEO, LIMPIEZA Y COCINA","1","ASEO, LIMPIEZA Y TOCADOR","0","250","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","674","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","149","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","10","HUANUCO","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","2","VESTUARIOS Y TEXTILES","1","VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","1","VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS","0","800","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","529","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","4","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","1","AMAZONAS","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","2","VESTUARIOS Y TEXTILES","1","VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","1","VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS","0","800","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","581","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","56","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","6","CAJAMARCA","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","99","SERVICIOS DIVERSOS","0","6200","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","562","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","37","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","4","AREQUIPA","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","2","SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","4","SERVICIO DE PUBLICIDAD, IMPRESIONES, DIFUSION E IMAGEN INSTITUCIONAL","3","SERVICIOS DE IMAGEN INSTITUCIONAL","0","1668","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","685","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","160","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","20","PIURA","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","6","REPUESTOS Y ACCESORIOS","1","REPUESTOS Y ACCESORIOS","4","DE SEGURIDAD","0","600","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","657","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","132","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","15","LIMA","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","3","ASEO, LIMPIEZA Y COCINA","1","ASEO, LIMPIEZA Y TOCADOR","0","500","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","679","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","154","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","19","PASCO","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","2","VESTUARIOS Y TEXTILES","1","VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","1","VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS","0","800","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","585","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","60","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","6","CAJAMARCA","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","2","TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES","0","3000","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","680","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","155","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","19","PASCO","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","99","SERVICIOS DIVERSOS","0","9325","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","648","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","123","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","13","LA LIBERTAD","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","5","ALQUILERES DE MUEBLES E INMUEBLES","1","ALQUILERES DE MUEBLES E INMUEBLES","99","DE OTROS BIENES Y ACTIVOS","0","900","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","586","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","61","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","6","CAJAMARCA","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","2","SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","4","SERVICIO DE PUBLICIDAD, IMPRESIONES, DIFUSION E IMAGEN INSTITUCIONAL","3","SERVICIOS DE IMAGEN INSTITUCIONAL","0","1112","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","566","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","41","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","4","AREQUIPA","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","5","ALQUILERES DE MUEBLES E INMUEBLES","1","ALQUILERES DE MUEBLES E INMUEBLES","99","DE OTROS BIENES Y ACTIVOS","0","1125","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","646","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","121","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","13","LA LIBERTAD","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","2","VESTUARIOS Y TEXTILES","1","VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","1","VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS","0","800","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","542","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","17","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","2","ANCASH","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","5","SERVICIOS DE ALIMENTACION DE CONSUMO HUMANO","0","600","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","678","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","153","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","19","PASCO","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","2","SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","4","SERVICIO DE PUBLICIDAD, IMPRESIONES, DIFUSION E IMAGEN INSTITUCIONAL","3","SERVICIOS DE IMAGEN INSTITUCIONAL","0","1945","0","0","0","0","0"
"2020","0","E","GOBIERNO NACIONAL","13","AGRICULTURA","13","M. DE AGRICULTURA Y RIEGO","1296","11","PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL","15","LIMA","1","LIMA","13","LIMA","534","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","ACTIVIDAD","3999999","SIN PRODUCTO","5006269","PREVENCION, CONTROL, DIAGNOSTICO Y TRATAMIENTO DE CORONAVIRUS","3","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","10","EFICIENCIA DE MERCADOS","18","EFICIENCIA DE MERCADOS","9","290093","SENSIBILIZACION Y COMUNICACION DEL RIESGO","2","ANCASH","0","RECURSOS ORDINARIOS","1","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","2","VESTUARIOS Y TEXTILES","1","VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","1","VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS","0","1000","0","0","0","0","0"
